Map,triangle
AR0012SR,38
AR0012SR,63
AR0012SR,40
AR0012SR,58
AR0012SR,66
AR0012SR,95
AR0012SR,86
AR0012SR,73
AR0012SR,91
AR0012SR,33
AR0012SR,32
AR0012SR,38
AR0012SR,30
AR0012SR,33
AR0012SR,30
AR0012SR,36
AR0012SR,61
AR0012SR,30
AR0012SR,62
AR0012SR,49
AR0012SR,67
AR0012SR,63
AR0012SR,59
AR0012SR,57
AR0012SR,60
AR0012SR,44
AR0012SR,48
AR0012SR,12
AR0012SR,10
AR0012SR,16
AR0012SR,4
AR0012SR,47
AR0012SR,20
AR0012SR,87
AR0012SR,82
AR0012SR,48
AR0012SR,31
AR0012SR,94
AR0012SR,29
AR0012SR,31
AR0012SR,63
AR0012SR,125
AR0012SR,97
AR0012SR,119
AR0012SR,106
AR0012SR,93
AR0012SR,68
AR0012SR,27
AR0012SR,25
AR0012SR,38
AR0012SR,66
AR0012SR,85
AR0012SR,77
AR0012SR,79
AR0012SR,92
AR0012SR,101
AR0012SR,111
AR0012SR,153
AR0012SR,74
AR0012SR,65
AR0012SR,68
AR0012SR,90
AR0012SR,85
AR0012SR,154
AR0012SR,78
AR0012SR,76
AR0012SR,133
AR0012SR,112
AR0012SR,96
AR0012SR,73
AR0012SR,72
AR0012SR,110
AR0012SR,87
AR0012SR,113
AR0012SR,83
AR0012SR,96
AR0012SR,150
AR0012SR,81
AR0012SR,69
AR0012SR,59
AR0012SR,68
AR0012SR,111
AR0012SR,81
AR0012SR,82
AR0012SR,90
AR0012SR,88
AR0012SR,73
AR0012SR,93
AR0012SR,54
AR0012SR,84
AR0012SR,77
AR0012SR,90
AR0012SR,76
AR0012SR,89
AR0012SR,75
AR0012SR,104
AR0012SR,99
AR0012SR,95
AR0012SR,95
AR0012SR,51
AR0012SR,45
AR0012SR,60
AR0012SR,43
AR0012SR,51
AR0012SR,48
AR0012SR,67
AR0012SR,24
AR0012SR,102
AR0012SR,65
AR0012SR,80
AR0012SR,87
AR0012SR,88
AR0012SR,54
AR0012SR,19
AR0012SR,52
AR0012SR,35
AR0012SR,24
AR0012SR,32
AR0012SR,42
AR0012SR,4
AR0012SR,26
AR0012SR,23
AR0012SR,34
AR0012SR,24
AR0012SR,24
AR0012SR,34
AR0012SR,26
AR0012SR,28
AR0012SR,23
AR0012SR,27
AR0012SR,28
AR0012SR,33
AR0012SR,28
AR0012SR,38
AR0012SR,41
AR0012SR,30
AR0012SR,35
AR0012SR,37
AR0012SR,37
AR0012SR,35
AR0012SR,28
AR0012SR,30
AR0012SR,28
AR0012SR,27
AR0012SR,32
AR0012SR,29
AR0012SR,47
AR0012SR,56
AR0012SR,72
AR0012SR,63
AR0012SR,63
AR0012SR,32
AR0012SR,38
AR0012SR,27
AR0012SR,30
AR0012SR,91
AR0012SR,34
AR0012SR,30
AR0012SR,36
AR0012SR,29
AR0012SR,93
AR0012SR,41
AR0012SR,73
AR0012SR,52
AR0012SR,54
AR0012SR,58
AR0012SR,43
AR0012SR,50
AR0012SR,112
AR0012SR,52
AR0012SR,55
AR0012SR,60
AR0012SR,26
AR0012SR,28
AR0012SR,31
AR0012SR,22
AR0012SR,25
AR0012SR,26
AR0012SR,34
AR0012SR,44
AR0012SR,69
AR0012SR,30
AR0012SR,35
AR0012SR,33
AR0012SR,31
AR0012SR,25
AR0012SR,25
AR0012SR,23
AR0012SR,25
AR0012SR,27
AR0012SR,27
AR0012SR,21
AR0012SR,29
AR0012SR,29
AR0012SR,26
AR0012SR,23
AR0012SR,36
AR0012SR,29
AR0012SR,27
AR0012SR,34
AR0012SR,44
AR0012SR,48
AR0012SR,63
AR0012SR,53
AR0012SR,72
AR0012SR,70
AR0012SR,65
AR0012SR,104
AR0012SR,23
AR0012SR,64
AR0012SR,63
AR0012SR,38
AR0012SR,102
AR0012SR,110
AR0012SR,59
AR0012SR,60
AR0012SR,54
AR0012SR,29
AR0012SR,29
AR0012SR,26
AR0012SR,35
AR0012SR,78
AR0012SR,42
AR0012SR,28
AR0012SR,21
AR0012SR,45
AR0012SR,47
AR0012SR,49
AR0012SR,92
AR0012SR,77
AR0012SR,95
AR0012SR,82
AR0012SR,77
AR0012SR,88
AR0012SR,74
AR0012SR,12
AR0012SR,16
AR0012SR,104
AR0012SR,91
AR0012SR,136
AR0012SR,14
AR0012SR,156
AR0012SR,24
AR0012SR,12
AR0012SR,29
AR0012SR,31
AR0012SR,18
AR0012SR,63
AR0012SR,52
AR0012SR,45
AR0012SR,35
AR0012SR,28
AR0012SR,14
AR0012SR,19
AR0012SR,47
AR0012SR,63
AR0012SR,41
AR0012SR,50
AR0012SR,59
AR0012SR,50
AR0012SR,35
AR0012SR,48
AR0012SR,38
AR0012SR,24
AR0012SR,41
AR0012SR,43
AR0012SR,38
AR0012SR,75
AR0012SR,71
AR0012SR,79
AR0012SR,86
AR0012SR,77
AR0012SR,75
AR0012SR,33
AR0012SR,38
AR0012SR,53
AR0012SR,48
AR0012SR,74
AR0012SR,66
AR0012SR,57
AR0012SR,54
AR0012SR,48
AR0012SR,50
AR0012SR,63
AR0012SR,51
AR0012SR,98
AR0012SR,25
AR0012SR,34
AR0012SR,24
AR0012SR,19
AR0012SR,74
AR0012SR,78
AR0012SR,21
AR0012SR,27
AR0012SR,18
AR0012SR,20
AR0012SR,26
AR0012SR,25
AR0012SR,21
AR0012SR,20
AR0012SR,29
AR0012SR,43
AR0012SR,28
AR0012SR,29
AR0012SR,36
AR0012SR,29
AR0012SR,31
AR0012SR,19
AR0012SR,28
AR0012SR,49
AR0012SR,50
AR0012SR,68
AR0012SR,36
AR0012SR,32
AR0012SR,44
AR0012SR,51
AR0012SR,83
AR0012SR,46
AR0012SR,98
AR0012SR,34
AR0012SR,49
AR0012SR,106
AR0012SR,39
AR0012SR,32
AR0012SR,31
AR0012SR,37
AR0012SR,34
AR0012SR,58
AR0012SR,62
AR0012SR,45
AR0012SR,51
AR0012SR,52
AR0012SR,22
AR0012SR,20
AR0012SR,20
AR0012SR,18
AR0012SR,12
AR0012SR,55
AR0012SR,60
AR0012SR,56
AR0012SR,36
AR0012SR,45
AR0012SR,39
AR0012SR,33
AR0012SR,44
AR0012SR,44
AR0012SR,63
AR0012SR,38
AR0012SR,28
AR0012SR,40
AR0012SR,24
AR0012SR,26
AR0012SR,23
AR0012SR,48
AR0012SR,6
AR0012SR,54
AR0012SR,18
AR0012SR,26
AR0012SR,81
AR0012SR,45
AR0012SR,55
AR0012SR,35
AR0012SR,50
AR0012SR,66
AR0012SR,73
AR0012SR,45
AR0012SR,58
AR0012SR,60
AR0012SR,34
AR0012SR,23
AR0012SR,50
AR0012SR,43
AR0012SR,36
AR0012SR,50
AR0012SR,38
AR0012SR,52
AR0012SR,34
AR0012SR,29
AR0012SR,47
AR0012SR,22
AR0012SR,70
AR0012SR,47
AR0012SR,34
AR0012SR,40
AR0012SR,54
AR0012SR,49
AR0012SR,40
AR0012SR,22
AR0012SR,20
AR0012SR,57
AR0012SR,46
AR0012SR,53
AR0012SR,56
AR0012SR,49
AR0012SR,63
AR0012SR,55
AR0012SR,72
AR0012SR,59
AR0012SR,54
AR0012SR,43
AR0012SR,61
AR0012SR,57
AR0012SR,38
AR0012SR,73
AR0012SR,25
AR0012SR,28
AR0012SR,36
AR0012SR,75
AR0012SR,21
AR0012SR,11
AR0012SR,70
AR0012SR,64
AR0012SR,42
AR0012SR,46
AR0012SR,38
AR0012SR,39
AR0012SR,76
AR0012SR,30
AR0012SR,18
AR0012SR,32
AR0012SR,33
AR0012SR,42
AR0012SR,44
AR0012SR,34
AR0012SR,13
AR0012SR,28
AR0012SR,39
AR0012SR,30
AR0012SR,30
AR0012SR,76
AR0012SR,66
AR0012SR,101
AR0012SR,25
AR0012SR,25
AR0012SR,86
AR0012SR,87
AR0012SR,85
AR0012SR,45
AR0012SR,32
AR0012SR,20
AR0012SR,16
AR0012SR,41
AR0012SR,27
AR0012SR,23
AR0012SR,37
AR0012SR,32
AR0012SR,20
AR0012SR,22
AR0012SR,28
AR0012SR,36
AR0012SR,30
AR0012SR,45
AR0012SR,19
AR0012SR,60
AR0012SR,47
AR0012SR,35
AR0012SR,29
AR0012SR,17
AR0012SR,15
AR0012SR,20
AR0012SR,20
AR0012SR,70
AR0012SR,65
AR0012SR,26
AR0012SR,29
AR0012SR,54
AR0012SR,46
AR0012SR,32
AR0012SR,25
AR0012SR,26
AR0012SR,32
AR0012SR,61
AR0012SR,65
AR0012SR,68
AR0012SR,76
AR0012SR,107
AR0012SR,64
AR0012SR,84
AR0012SR,32
AR0012SR,28
AR0012SR,47
AR0012SR,44
AR0012SR,42
AR0012SR,38
AR0012SR,29
AR0012SR,39
AR0012SR,34
AR0012SR,35
AR0012SR,46
AR0012SR,27
AR0012SR,23
AR0012SR,22
AR0012SR,20
AR0012SR,20
AR0012SR,37
AR0012SR,24
AR0012SR,33
AR0012SR,35
AR0012SR,25
AR0012SR,38
AR0012SR,26
AR0012SR,25
AR0012SR,21
AR0012SR,15
AR0012SR,25
AR0012SR,11
AR0012SR,16
AR0012SR,18
AR0012SR,14
AR0012SR,42
AR0012SR,40
AR0012SR,47
AR0012SR,28
AR0012SR,48
AR0012SR,48
AR0012SR,30
AR0012SR,24
AR0012SR,26
AR0012SR,28
AR0012SR,19
AR0012SR,28
AR0012SR,19
AR0012SR,40
AR0012SR,24
AR0012SR,24
AR0012SR,31
AR0012SR,48
AR0012SR,72
AR0012SR,31
AR0012SR,18
AR0012SR,25
AR0012SR,22
AR0012SR,30
AR0012SR,29
AR0012SR,34
AR0012SR,35
AR0012SR,79
AR0012SR,46
AR0012SR,35
AR0012SR,35
AR0012SR,55
AR0012SR,67
AR0012SR,63
AR0012SR,74
AR0012SR,41
AR0012SR,46
AR0012SR,70
AR0012SR,95
AR0012SR,32
AR0012SR,83
AR0012SR,77
AR0012SR,76
AR0012SR,69
AR0012SR,70
AR0012SR,65
AR0012SR,71
AR0012SR,51
AR0012SR,70
AR0012SR,97
AR0012SR,54
AR0012SR,44
AR0012SR,71
AR0012SR,21
AR0012SR,105
AR0012SR,93
AR0012SR,74
AR0012SR,118
AR0012SR,63
AR0012SR,47
AR0012SR,45
AR0012SR,72
AR0012SR,76
AR0012SR,112
AR0012SR,34
AR0012SR,83
AR0012SR,42
AR0012SR,43
AR0012SR,26
AR0012SR,47
AR0012SR,36
AR0012SR,32
AR0012SR,77
AR0012SR,33
AR0012SR,19
AR0012SR,26
AR0012SR,56
AR0012SR,32
AR0012SR,33
AR0013SR,20
AR0013SR,4
AR0013SR,36
AR0013SR,9
AR0013SR,29
AR0013SR,7
AR0013SR,10
AR0013SR,37
AR0013SR,29
AR0013SR,13
AR0013SR,14
AR0013SR,21
AR0013SR,22
AR0013SR,19
AR0013SR,14
AR0013SR,14
AR0013SR,24
AR0013SR,21
AR0013SR,22
AR0013SR,28
AR0013SR,22
AR0013SR,41
AR0013SR,33
AR0013SR,25
AR0013SR,56
AR0013SR,59
AR0013SR,23
AR0013SR,50
AR0013SR,43
AR0013SR,42
AR0013SR,34
AR0013SR,31
AR0013SR,39
AR0013SR,44
AR0013SR,34
AR0013SR,29
AR0013SR,35
AR0013SR,29
AR0013SR,58
AR0013SR,60
AR0013SR,35
AR0013SR,72
AR0013SR,42
AR0013SR,47
AR0013SR,65
AR0013SR,31
AR0013SR,39
AR0013SR,44
AR0013SR,54
AR0013SR,29
AR0013SR,29
AR0013SR,29
AR0013SR,29
AR0013SR,31
AR0013SR,24
AR0013SR,19
AR0013SR,13
AR0013SR,17
AR0013SR,14
AR0013SR,35
AR0013SR,51
AR0013SR,31
AR0013SR,35
AR0013SR,34
AR0013SR,36
AR0013SR,31
AR0013SR,38
AR0013SR,28
AR0013SR,35
AR0013SR,89
AR0013SR,43
AR0013SR,34
AR0013SR,40
AR0013SR,31
AR0013SR,29
AR0013SR,43
AR0013SR,56
AR0013SR,50
AR0013SR,45
AR0013SR,64
AR0013SR,49
AR0013SR,63
AR0013SR,43
AR0013SR,56
AR0013SR,67
AR0013SR,63
AR0013SR,21
AR0013SR,49
AR0013SR,29
AR0013SR,25
AR0013SR,29
AR0013SR,18
AR0013SR,18
AR0013SR,27
AR0013SR,22
AR0013SR,22
AR0013SR,32
AR0013SR,21
AR0013SR,18
AR0013SR,27
AR0013SR,21
AR0013SR,20
AR0013SR,20
AR0013SR,21
AR0013SR,12
AR0013SR,36
AR0013SR,20
AR0013SR,17
AR0013SR,13
AR0013SR,39
AR0013SR,76
AR0013SR,44
AR0013SR,46
AR0013SR,84
AR0013SR,50
AR0013SR,65
AR0013SR,86
AR0013SR,50
AR0013SR,33
AR0013SR,59
AR0013SR,31
AR0013SR,48
AR0013SR,57
AR0013SR,46
AR0013SR,45
AR0013SR,40
AR0013SR,43
AR0013SR,26
AR0013SR,26
AR0013SR,28
AR0013SR,26
AR0013SR,14
AR0013SR,23
AR0013SR,27
AR0013SR,39
AR0013SR,37
AR0013SR,24
AR0013SR,36
AR0013SR,56
AR0013SR,45
AR0013SR,55
AR0013SR,29
AR0013SR,60
AR0013SR,62
AR0013SR,50
AR0013SR,24
AR0013SR,25
AR0013SR,31
AR0013SR,21
AR0013SR,34
AR0013SR,25
AR0013SR,41
AR0013SR,67
AR0013SR,45
AR0013SR,43
AR0013SR,25
AR0013SR,37
AR0013SR,31
AR0013SR,47
AR0013SR,29
AR0013SR,28
AR0013SR,29
AR0013SR,70
AR0013SR,34
AR0013SR,64
AR0013SR,55
AR0013SR,32
AR0013SR,62
AR0013SR,32
AR0013SR,23
AR0013SR,64
AR0013SR,22
AR0013SR,18
AR0013SR,54
AR0013SR,53
AR0013SR,57
AR0013SR,11
AR0013SR,10
AR0013SR,17
AR0013SR,16
AR0013SR,29
AR0013SR,56
AR0013SR,19
AR0013SR,17
AR0013SR,14
AR0013SR,18
AR0013SR,41
AR0013SR,28
AR0013SR,26
AR0013SR,12
AR0013SR,26
AR0013SR,7
AR0013SR,11
AR0013SR,10
AR0013SR,16
AR0013SR,19
AR0013SR,12
AR0013SR,25
AR0013SR,21
AR0013SR,37
AR0013SR,33
AR0013SR,20
AR0013SR,82
AR0013SR,12
AR0013SR,21
AR0013SR,19
AR0013SR,21
AR0013SR,20
AR0013SR,34
AR0013SR,87
AR0013SR,65
AR0013SR,29
AR0013SR,73
AR0013SR,22
AR0013SR,62
AR0013SR,49
AR0013SR,43
AR0013SR,64
AR0013SR,105
AR0013SR,21
AR0013SR,50
AR0013SR,44
AR0013SR,20
AR0013SR,25
AR0013SR,30
AR0013SR,48
AR0013SR,87
AR0013SR,57
AR0013SR,57
AR0013SR,57
AR0013SR,62
AR0013SR,77
AR0013SR,60
AR0013SR,29
AR0013SR,80
AR0013SR,61
AR0013SR,53
AR0013SR,93
AR0013SR,30
AR0013SR,61
AR0013SR,64
AR0013SR,86
AR0013SR,105
AR0013SR,70
AR0013SR,8
AR0013SR,33
AR0013SR,57
AR0013SR,50
AR0013SR,68
AR0013SR,21
AR0013SR,78
AR0013SR,50
AR0013SR,33
AR0013SR,50
AR0013SR,62
AR0013SR,27
AR0013SR,69
AR0013SR,29
AR0013SR,24
AR0013SR,126
AR0013SR,72
AR0013SR,44
AR0013SR,60
AR0013SR,47
AR0013SR,63
AR0013SR,26
AR0013SR,60
AR0013SR,90
AR0013SR,62
AR0013SR,59
AR0013SR,55
AR0013SR,46
AR0013SR,38
AR0013SR,30
AR0013SR,61
AR0013SR,32
AR0013SR,41
AR0013SR,129
AR0013SR,21
AR0013SR,29
AR0013SR,62
AR0013SR,86
AR0013SR,28
AR0013SR,43
AR0013SR,45
AR0013SR,30
AR0013SR,39
AR0013SR,30
AR0013SR,64
AR0013SR,44
AR0013SR,43
AR0013SR,103
AR0013SR,102
AR0013SR,36
AR0013SR,41
AR0013SR,41
AR0013SR,39
AR0013SR,20
AR0013SR,49
AR0013SR,63
AR0013SR,22
AR0013SR,41
AR0013SR,45
AR0013SR,53
AR0013SR,39
AR0013SR,45
AR0013SR,49
AR0013SR,48
AR0013SR,38
AR0013SR,108
AR0013SR,112
AR0013SR,74
AR0013SR,18
AR0013SR,61
AR0013SR,64
AR0013SR,36
AR0013SR,115
AR0013SR,26
AR0013SR,21
AR0013SR,55
AR0013SR,57
AR0013SR,50
AR0013SR,44
AR0013SR,58
AR0013SR,41
AR0013SR,32
AR0013SR,102
AR0013SR,48
AR0013SR,4
AR0013SR,32
AR0013SR,38
AR0013SR,10
AR0013SR,4
AR0013SR,12
AR0013SR,19
AR0013SR,16
AR0013SR,35
AR0013SR,29
AR0013SR,34
AR0013SR,39
AR0013SR,37
AR0013SR,45
AR0013SR,45
AR0013SR,27
AR0013SR,43
AR0013SR,33
AR0013SR,12
AR0013SR,4
AR0013SR,23
AR0013SR,12
AR0013SR,9
AR0013SR,35
AR0013SR,53
AR0013SR,31
AR0013SR,52
AR0013SR,73
AR0013SR,85
AR0013SR,98
AR0013SR,88
AR0013SR,74
AR0013SR,66
AR0013SR,117
AR0013SR,50
AR0013SR,102
AR0013SR,40
AR0013SR,55
AR0013SR,29
AR0013SR,56
AR0013SR,26
AR0013SR,37
AR0013SR,48
AR0013SR,52
AR0013SR,66
AR0013SR,79
AR0013SR,31
AR0013SR,45
AR0013SR,28
AR0013SR,28
AR0013SR,31
AR0013SR,45
AR0013SR,49
AR0013SR,36
AR0013SR,38
AR0013SR,44
AR0013SR,8
AR0013SR,14
AR0013SR,31
AR0013SR,34
AR0013SR,28
AR0013SR,12
AR0013SR,43
AR0013SR,14
AR0013SR,29
AR0013SR,29
AR0013SR,104
AR0013SR,41
AR0013SR,36
AR0013SR,7
AR0013SR,7
AR0013SR,24
AR0013SR,25
AR0013SR,12
AR0013SR,16
AR0013SR,31
AR0013SR,34
AR0013SR,32
AR0013SR,27
AR0013SR,33
AR0013SR,34
AR0013SR,42
AR0013SR,42
AR0013SR,33
AR0013SR,74
AR0013SR,78
AR0013SR,42
AR0013SR,93
AR0013SR,67
AR0013SR,29
AR0013SR,41
AR0013SR,46
AR0013SR,67
AR0013SR,17
AR0013SR,22
AR0013SR,74
AR0013SR,13
AR0013SR,14
AR0013SR,24
AR0013SR,23
AR0013SR,45
AR0013SR,40
AR0013SR,37
AR0013SR,44
AR0013SR,20
AR0013SR,19
AR0013SR,19
AR0013SR,58
AR0013SR,79
AR0013SR,26
AR0013SR,51
AR0013SR,71
AR0013SR,66
AR0013SR,68
AR0013SR,11
AR0013SR,13
AR0013SR,55
AR0013SR,8
AR0013SR,4
AR0013SR,8
AR0013SR,44
AR0013SR,36
AR0013SR,74
AR0013SR,44
AR0013SR,65
AR0013SR,70
AR0013SR,51
AR0013SR,61
AR0013SR,36
AR0013SR,80
AR0013SR,85
AR0013SR,43
AR0013SR,40
AR0013SR,24
AR0013SR,59
AR0013SR,48
AR0013SR,42
AR0013SR,48
AR0013SR,58
AR0013SR,87
AR0013SR,47
AR0013SR,78
AR0013SR,54
AR0013SR,92
AR0013SR,68
AR0013SR,63
AR0013SR,45
AR0013SR,78
AR0013SR,61
AR0013SR,25
AR0013SR,71
AR0013SR,60
AR0013SR,65
AR0013SR,69
AR0013SR,15
AR0013SR,59
AR0013SR,52
AR0013SR,13
AR0013SR,23
AR0013SR,43
AR0013SR,53
AR0013SR,41
AR0013SR,39
AR0013SR,12
AR0013SR,24
AR0013SR,28
AR0013SR,11
AR0013SR,39
AR0013SR,13
AR0013SR,75
AR0013SR,44
AR0013SR,80
AR0013SR,36
AR0013SR,20
AR0013SR,22
AR0013SR,25
AR0013SR,19
AR0013SR,24
AR0013SR,36
AR0013SR,65
AR0013SR,70
AR0013SR,62
AR0013SR,32
AR0013SR,39
AR0013SR,53
AR0013SR,44
AR0013SR,38
AR0013SR,95
AR0013SR,33
AR0013SR,79
AR0013SR,35
AR0013SR,65
AR0013SR,15
AR0013SR,59
AR0013SR,21
AR0013SR,14
AR0013SR,17
AR0013SR,25
AR0013SR,18
AR0013SR,20
AR0013SR,19
AR0013SR,15
AR0013SR,57
AR0013SR,36
AR0013SR,65
AR0013SR,62
AR0013SR,62
AR0013SR,64
AR0013SR,35
AR0013SR,24
AR0013SR,23
AR0013SR,26
AR0013SR,25
AR0013SR,12
AR0013SR,17
AR0013SR,14
AR0013SR,16
AR0013SR,13
AR0013SR,21
AR0013SR,13
AR0013SR,15
AR0013SR,13
AR0013SR,26
AR0013SR,48
AR0013SR,18
AR0013SR,26
AR0013SR,25
AR0013SR,24
AR0013SR,32
AR0013SR,19
AR0013SR,27
AR0013SR,37
AR0013SR,43
AR0013SR,28
AR0013SR,56
AR0013SR,55
AR0013SR,81
AR0013SR,86
AR0013SR,38
AR0013SR,39
AR0013SR,65
AR0013SR,35
AR0013SR,27
AR0013SR,44
AR0013SR,37
AR0013SR,36
AR0013SR,13
AR0013SR,15
AR0013SR,43
AR0013SR,37
AR0013SR,11
AR0013SR,10
AR0013SR,29
AR0013SR,29
AR0013SR,13
AR0013SR,11
AR0013SR,14
AR0013SR,52
AR0013SR,50
AR0013SR,45
AR0013SR,46
AR0013SR,12
AR0013SR,14
AR0013SR,14
AR0013SR,13
AR0013SR,31
AR0013SR,25
AR0013SR,66
AR0013SR,18
AR0013SR,29
AR0013SR,45
AR0013SR,45
AR0013SR,74
AR0013SR,83
AR0013SR,73
AR0013SR,56
AR0013SR,26
AR0013SR,83
AR0013SR,55
AR0013SR,20
AR0013SR,29
AR0013SR,35
AR0013SR,24
AR0013SR,40
AR0013SR,68
AR0013SR,22
AR0013SR,26
AR0013SR,25
AR0013SR,44
AR0013SR,61
AR0013SR,48
AR0013SR,48
AR0013SR,36
AR0013SR,4
AR0013SR,47
AR0013SR,42
AR0013SR,9
AR0013SR,53
AR0013SR,25
AR0013SR,29
AR0013SR,58
AR0013SR,41
AR0013SR,63
AR0013SR,81
AR0013SR,51
AR0013SR,35
AR0013SR,57
AR0013SR,25
AR0013SR,123
AR0013SR,25
AR0013SR,53
AR0013SR,48
AR0013SR,70
AR0013SR,51
AR0013SR,34
AR0013SR,62
AR0013SR,38
AR0013SR,29
AR0013SR,38
AR0013SR,36
AR0013SR,45
AR0013SR,56
AR0013SR,56
AR0013SR,35
AR0013SR,62
AR0013SR,72
AR0013SR,71
AR0013SR,15
AR0013SR,17
AR0013SR,7
AR0013SR,54
AR0013SR,22
AR0013SR,20
AR0013SR,28
AR0013SR,20
AR0013SR,53
AR0013SR,16
AR0013SR,11
AR0013SR,45
AR0013SR,47
AR0013SR,43
AR0013SR,47
AR0013SR,42
AR0013SR,38
AR0013SR,34
AR0013SR,24
AR0013SR,51
AR0013SR,49
AR0013SR,44
AR0013SR,36
AR0013SR,62
AR0013SR,25
AR0013SR,31
AR0013SR,53
AR0013SR,53
AR0013SR,63
AR0013SR,55
AR0013SR,67
AR0013SR,56
AR0013SR,75
AR0013SR,69
AR0013SR,63
AR0013SR,61
AR0013SR,63
AR0013SR,58
AR0013SR,23
AR0013SR,94
AR0013SR,53
AR0013SR,49
AR0013SR,67
AR0013SR,102
AR0013SR,102
AR0013SR,40
AR0013SR,79
AR0013SR,72
AR0013SR,21
AR0013SR,47
AR0013SR,11
AR0013SR,12
AR0013SR,12
AR0013SR,4
AR0013SR,36
AR0013SR,17
AR0013SR,43
AR0013SR,25
AR0013SR,19
AR0013SR,31
AR0013SR,82
AR0013SR,80
AR0013SR,41
AR0013SR,52
AR0013SR,88
AR0013SR,63
AR0013SR,91
AR0013SR,62
AR0013SR,70
AR0013SR,4
AR0013SR,21
AR0013SR,17
AR0013SR,13
AR0013SR,23
AR0013SR,20
AR0013SR,24
AR0013SR,30
AR0013SR,28
AR0013SR,24
AR0013SR,20
AR0013SR,38
AR0013SR,36
AR0013SR,37
AR0013SR,79
AR0013SR,64
AR0013SR,85
AR0013SR,32
AR0013SR,18
AR0013SR,21
AR0013SR,33
AR0013SR,28
AR0013SR,23
AR0013SR,55
AR0013SR,41
AR0013SR,42
AR0013SR,11
AR0013SR,28
AR0013SR,42
AR0013SR,43
AR0013SR,27
AR0013SR,37
AR0013SR,29
AR0013SR,16
AR0013SR,18
AR0013SR,18
AR0013SR,17
AR0013SR,29
AR0013SR,33
AR0013SR,25
AR0013SR,14
AR0013SR,17
AR0013SR,27
AR0013SR,20
AR0013SR,57
AR0013SR,41
AR0013SR,16
AR0013SR,22
AR0013SR,42
AR0013SR,45
AR0013SR,62
AR0013SR,111
AR0013SR,42
AR0013SR,40
AR0013SR,40
AR0013SR,36
AR0013SR,109
AR0013SR,55
AR0013SR,57
AR0013SR,30
AR0013SR,57
AR0013SR,33
AR0013SR,58
AR0013SR,42
AR0013SR,69
AR0013SR,67
AR0013SR,29
AR0013SR,42
AR0013SR,45
AR0013SR,43
AR0013SR,109
AR0013SR,58
AR0013SR,35
AR0013SR,39
AR0013SR,86
AR0013SR,80
AR0013SR,35
AR0013SR,99
AR0013SR,91
AR0013SR,58
AR0013SR,61
AR0013SR,54
AR0013SR,68
AR0013SR,102
AR0013SR,76
AR0013SR,41
AR0013SR,57
AR0013SR,66
AR0013SR,54
AR0013SR,71
AR0013SR,48
AR0013SR,91
AR0013SR,70
AR0013SR,44
AR0013SR,83
AR0013SR,28
AR0013SR,42
AR0013SR,58
AR0013SR,40
AR0013SR,4
AR0013SR,26
AR0013SR,35
AR0013SR,23
AR0013SR,46
AR0013SR,73
AR0013SR,38
AR0013SR,44
AR0013SR,87
AR0013SR,57
AR0013SR,26
AR0013SR,29
AR0013SR,37
AR0013SR,31
AR0013SR,29
AR0013SR,37
AR0013SR,37
AR0013SR,37
AR0013SR,34
AR0013SR,54
AR0013SR,33
AR0013SR,55
AR0013SR,47
AR0013SR,39
AR0013SR,63
AR0013SR,36
AR0013SR,57
AR0013SR,45
AR0013SR,10
AR0013SR,28
AR0013SR,24
AR0013SR,15
AR0013SR,18
AR0013SR,38
AR0013SR,30
AR0013SR,33
AR0013SR,26
AR0013SR,16
AR0013SR,4
AR0013SR,11
AR0013SR,76
AR0013SR,26
AR0013SR,29
AR0013SR,35
AR0013SR,38
AR0013SR,35
AR0013SR,36
AR0013SR,34
AR0013SR,15
AR0013SR,42
AR0013SR,20
AR0013SR,14
AR0013SR,59
AR0013SR,37
AR0013SR,27
AR0013SR,12
AR0013SR,4
AR0013SR,38
AR0013SR,22
AR0013SR,22
AR0013SR,79
AR0013SR,83
AR0013SR,37
AR0013SR,10
AR0013SR,10
AR0013SR,83
AR0013SR,91
AR0013SR,54
AR0013SR,66
AR0013SR,79
AR0013SR,42
AR0013SR,18
AR0013SR,34
AR0013SR,37
AR0013SR,45
AR0013SR,78
AR0013SR,66
AR0013SR,88
AR0013SR,53
AR0013SR,31
AR0013SR,45
AR0013SR,41
AR0013SR,61
AR0013SR,45
AR0013SR,39
AR0013SR,41
AR0013SR,49
AR0013SR,71
AR0013SR,31
AR0013SR,42
AR0013SR,34
AR0013SR,18
AR0013SR,29
AR0013SR,62
AR0013SR,68
AR0013SR,55
AR0013SR,30
AR0013SR,26
AR0013SR,63
AR0013SR,36
AR0013SR,35
AR0013SR,38
AR0013SR,45
AR0013SR,16
AR0013SR,16
AR0013SR,37
AR0013SR,50
AR0013SR,55
AR0013SR,46
AR0013SR,79
AR0013SR,24
AR0013SR,133
AR0013SR,38
AR0013SR,38
AR0013SR,26
AR0013SR,26
AR0013SR,124
AR0013SR,82
AR0013SR,36
AR0013SR,87
AR0013SR,86
AR0013SR,95
AR0013SR,82
AR0013SR,70
AR0013SR,97
AR0013SR,75
AR0013SR,23
AR0013SR,65
AR0013SR,52
AR0013SR,78
AR0013SR,49
AR0013SR,59
AR0013SR,31
AR0013SR,60
AR0013SR,76
AR0013SR,72
AR0013SR,58
AR0013SR,73
AR0013SR,82
AR0013SR,50
AR0013SR,64
AR0013SR,66
AR0013SR,30
